ts,premium,premium_rate,coinbase_price,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-30 00:00:00+00:00,27.24,0.03,90829.68,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-30 04:00:00+00:00,26.09,0.0287,90935.44,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-30 08:00:00+00:00,19.95,0.0219,90988.11,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-30 12:00:00+00:00,20.26,0.0223,91069.05,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-30 16:00:00+00:00,19.3,0.0211,91454.61,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-30 20:00:00+00:00,5.56,0.0061,91466.35,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-01 00:00:00+00:00,-0.01,0.0,90360.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-01 04:00:00+00:00,3.12,0.0036,86349.25,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-01 08:00:00+00:00,-16.13,-0.0186,86534.17,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-01 12:00:00+00:00,-24.59,-0.0285,86122.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-01 16:00:00+00:00,-1.1,-0.0013,84676.77,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-01 20:00:00+00:00,-21.4,-0.0252,85003.1,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-02 00:00:00+00:00,-7.51,-0.0087,86278.5,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-02 04:00:00+00:00,-0.99,-0.0011,86976.01,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-02 08:00:00+00:00,-1.22,-0.0014,87011.42,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-02 12:00:00+00:00,6.29,0.0072,87375.21,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-02 16:00:00+00:00,12.0,0.0132,90862.01,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-02 20:00:00+00:00,21.21,0.0231,91924.59,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-03 00:00:00+00:00,30.17,0.0331,91308.05,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-12-03 04:00:00+00:00,15.27,0.0165,92644.18,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
